MA,MA224,NA,D,1103,Friday
MA,MA252,NA,B,1103,Monday
MA,MA252,NA,B,1103,Tuesday
MA,MA252,NA,B,1103,Wednesday
MA,MA271,NA,C,1103,Monday
MA,MA271,NA,C,1103,Tuesday
MA,MA271,NA,C,1103,Friday
MA,MA212M,NA,F,1103,Monday
MA,MA212M,NA,F,1103,Wednesday
MA,MA212M,NA,F,1103,Friday
MA,MA321,NA,A1,2203,Tuesday
MA,MA321,NA,A1,2203,Wednesday
MA,MA321,NA,A1,2203,Thursday
MA,MA351,NA,B1,2203,Monday
MA,MA351,NA,B1,2203,Tuesday
MA,MA351,NA,B1,2203,Wednesday
MA,MA373,NA,E1,2203,Wednesday
MA,MA373,NA,E1,2203,Thursday
MA,MA373,NA,E1,2203,Friday
MA,MA312M,NA,G,1103,Monday
MA,MA312M,NA,G,1103,Wednesday
MA,MA312M,NA,G,1103,Friday
MA,MA473,NA,B,2101,Monday
MA,MA473,NA,B,2101,Tuesday
MA,MA473,NA,B,2101,Wednesday
MA,MA477,NA,E,2203,Wednesday
MA,MA477,NA,E,2203,Thursday
MA,MA477,NA,E,2203,Friday
MA,MA502,NA,D,2203,Monday
MA,MA502,NA,D,2203,Thursday
MA,MA502,NA,D,2203,Friday
MA,MA505,NA,E,1104,Wednesday
MA,MA505,NA,E,1104,Thursday
MA,MA505,NA,E,1104,Friday
MA,MA513,NA,C,2203,Monday
MA,MA513,NA,C,2203,Tuesday
MA,MA513,NA,C,2203,Friday
MA,MA561,NA,C1,1103,Monday
MA,MA561,NA,C1,1103,Tuesday
MA,MA561,NA,C1,1103,Friday
MA,MA616,NA,L,1002,Tuesday
MA,MA616,NA,L,1002,Thursday
MA,MA622,NA,D1,1104,Monday
MA,MA622,NA,D1,1104,Thursday
MA,MA622,NA,D1,1104,Friday
MA,MA641,NA,E1,1103,Wednesday
MA,MA641,NA,E1,1103,Thursday
MA,MA641,NA,E1,1103,Friday
MA,MA644,NA,C1,1104,Monday
MA,MA644,NA,C1,1104,Tuesday
MA,MA644,NA,C1,1104,Friday
MA,MA671,NA,D1,1103,Monday
MA,MA671,NA,D1,1103,Thursday
MA,MA671,NA,D1,1103,Friday
MA,MA685,NA,I,1104,Tuesday
MA,MA685,NA,I,1104,Thursday
MA,MA691,NA,E1,1104,Wednesday
MA,MA691,NA,E1,1104,Thursday
MA,MA691,NA,E1,1104,Friday
MA,MA512,NA,A,1002,Tuesday
MA,MA512,NA,A,1002,Wednesday
MA,MA512,NA,A,1002,Thursday
MA,MA542,NA,B,1002,Monday
MA,MA542,NA,B,1002,Tuesday
MA,MA542,NA,B,1002,Wednesday
MA,MA547,NA,D,1002,Monday
MA,MA547,NA,D,1002,Thursday
MA,MA547,NA,D,1002,Friday
MA,MA590,NA,C,1002,Monday
MA,MA590,NA,C,1002,Tuesday
MA,MA590,NA,C,1002,Friday
MA,MA591,NA,E,1002,Wednesday
MA,MA591,NA,E,1002,Thursday
MA,MA591,NA,E,1002,Friday
MA,MA519,NA,E,1103,Wednesday
MA,MA519,NA,E,1103,Thursday
MA,MA519,NA,E,1103,Friday
MA,MA643,NA,C1,1002,Monday
MA,MA643,NA,C1,1002,Tuesday
MA,MA643,NA,C1,1002,Friday
MA,MA625,NA,A1,1002,Tuesday
MA,MA625,NA,A1,1002,Wednesday
MA,MA625,NA,A1,1002,Thursday
MA,MA642,NA,E1,1002,Wednesday
MA,MA642,NA,E1,1002,Thursday
MA,MA642,NA,E1,1002,Friday
MA,MA662,NA,B1,1002,Monday
MA,MA662,NA,B1,1002,Tuesday
MA,MA662,NA,B1,1002,Wednesday
MA,MA643,NA,C1,1002,Monday
MA,MA643,NA,C1,1002,Tuesday
MA,MA643,NA,C1,1002,Friday
MA,MA746,NA,A,1104,Tuesday
MA,MA746,NA,A,1104,Wednesday
MA,MA746,NA,A,1104,Thursday
MA,MA762,NA,D1,1002,Monday
MA,MA762,NA,D1,1002,Thursday
MA,MA762,NA,D1,1002,Friday
CS,CS101,I,A1,L2,Tuesday
CS,CS101,I,A1,L2,Wednesday
CS,CS101,I,A1,L2,Thursday
CS,CS101,II,A1,L3,Tuesday
CS,CS101,II,A1,L3,Wednesday
CS,CS101,II,A1,L3,Thursday
CS,CS101,III,A,L2,Tuesday
CS,CS101,III,A,L2,Wednesday
CS,CS101,III,A,L2,Thursday
CS,CS101,IV,A,L3,Tuesday
CS,CS101,IV,A,L3,Wednesday
CS,CS101,IV,A,L3,Thursday
CS,CS203,NA,B,1201,Monday
CS,CS203,NA,B,1201,Tuesday
CS,CS203,NA,B,1201,Wednesday
CS,CS204,NA,D,1201,Monday
CS,CS204,NA,D,1201,Thursday
CS,CS204,NA,D,1201,Friday
CS,CS222,NA,A,L4,Tuesday
CS,CS222,NA,A,L4,Wednesday
CS,CS222,NA,A,L4,Thursday
CS,CS242,NA,C,1201,Monday
CS,CS242,NA,C,1201,Tuesday
CS,CS242,NA,C,1201,Friday
CS,CS206M,NA,F,1201,Monday
CS,CS206M,NA,F,1201,Wednesday
CS,CS206M,NA,F,1201,Friday
CS,CS344,NA,C1,L1,Monday
CS,CS344,NA,C1,L1,Tuesday
CS,CS344,NA,C1,L1,Friday
CS,CS346,NA,B1,2204,Monday
CS,CS346,NA,B1,2204,Tuesday
CS,CS346,NA,B1,2204,Wednesday
CS,CS348,NA,D1,2203,Monday
CS,CS348,NA,D1,2203,Thursday
CS,CS348,NA,D1,2203,Friday
CS,CS503,NA,A1,2001,Tuesday
CS,CS503,NA,A1,2001,Wednesday
CS,CS503,NA,A1,2001,Thursday
CS,CS541,NA,D1,1201,Monday
CS,CS541,NA,D1,1201,Thursday
CS,CS541,NA,D1,1201,Friday
CS,CS501,NA,E,2001,Wednesday
CS,CS501,NA,E,2001,Thursday
CS,CS501,NA,E,2001,Friday
CS,CS561,NA,E1,2001,Wednesday
CS,CS561,NA,E1,2001,Thursday
CS,CS561,NA,E1,2001,Friday
CS,CS666,NA,D,2001,Monday
CS,CS666,NA,D,2001,Thursday
CS,CS666,NA,D,2001,Friday
CS,CS525,NA,B,2001,Monday
CS,CS525,NA,B,2001,Tuesday
CS,CS525,NA,B,2001,Wednesday
CS,CS526,NA,C,2204,Monday
CS,CS526,NA,C,2204,Tuesday
CS,CS526,NA,C,2204,Friday
CS,CS350M,NA,G,2204,Monday
CS,CS350M,NA,G,2204,Wednesday
CS,CS350M,NA,G,2204,Friday
CH,CH419,NA,E1,2101,Wednesday
CH,CH419,NA,E1,2101,Thursday
CH,CH419,NA,E1,2101,Friday
CH,CH438,NA,C,4005,Monday
CH,CH438,NA,C,4005,Tuesday
CH,CH438,NA,C,4005,Friday
CH,CH212,NA,A,4103,Tuesday
CH,CH212,NA,A,4103,Wednesday
CH,CH212,NA,A,4103,Thursday
CH,CH222,NA,B,4103,Monday
CH,CH222,NA,B,4103,Tuesday
CH,CH222,NA,B,4103,Wednesday
CH,CH232,NA,C,4103,Monday
CH,CH232,NA,C,4103,Tuesday
CH,CH232,NA,C,4103,Friday
CH,CH233,NA,D,4103,Monday
CH,CH233,NA,D,4103,Thursday
CH,CH233,NA,D,4103,Friday
CH,CH322,NA,D1,4103,Monday
CH,CH322,NA,D1,4103,Thursday
CH,CH322,NA,D1,4103,Friday
CH,CH323,NA,A1,4103,Tuesday
CH,CH323,NA,A1,4103,Wednesday
CH,CH323,NA,A1,4103,Thursday
CH,CH333,NA,B1,4103,Monday
CH,CH333,NA,B1,4103,Tuesday
CH,CH333,NA,B1,4103,Wednesday
CH,CH417,NA,B,4104,Monday
CH,CH417,NA,B,4104,Tuesday
CH,CH417,NA,B,4104,Wednesday
CH,CH418,NA,D,4104,Monday
CH,CH418,NA,D,4104,Thursday
CH,CH418,NA,D,4104,Friday
CH,CH428,NA,E,4104,Wednesday
CH,CH428,NA,E,4104,Thursday
CH,CH428,NA,E,4104,Friday
CH,CH411,NA,A,4006,Tuesday
CH,CH411,NA,A,4006,Wednesday
CH,CH411,NA,A,4006,Thursday
CH,CH421,NA,B,4006,Monday
CH,CH421,NA,B,4006,Tuesday
CH,CH421,NA,B,4006,Wednesday
CH,CH432,NA,C,4006,Monday
CH,CH432,NA,C,4006,Tuesday
CH,CH432,NA,C,4006,Friday
CH,CH433,NA,D,4006,Monday
CH,CH433,NA,D,4006,Thursday
CH,CH433,NA,D,4006,Friday
CH,CH501,NA,F,3003,Monday
CH,CH501,NA,F,3003,Wednesday
CH,CH501,NA,F,3003,Friday
CH,CH615,NA,D1,4006,Monday
CH,CH615,NA,D1,4006,Thursday
CH,CH615,NA,D1,4006,Friday
CH,CH617,NA,C1,4006,Monday
CH,CH617,NA,C1,4006,Tuesday
CH,CH617,NA,C1,4006,Friday
CH,CH625,NA,B1,4006,Monday
CH,CH625,NA,B1,4006,Tuesday
CH,CH625,NA,B1,4006,Wednesday
CH,CH637,NA,A1,4006,Tuesday
CH,CH637,NA,A1,4006,Wednesday
CH,CH637,NA,A1,4006,Thursday
CH,CH640,NA,E1,4006,Wednesday
CH,CH640,NA,E1,4006,Thursday
CH,CH640,NA,E1,4006,Friday
CH,CH603,NA,A,3003,Tuesday
CH,CH603,NA,A,3003,Wednesday
CH,CH603,NA,A,3003,Thursday
CH,CH611,NA,B,3003,Monday
CH,CH611,NA,B,3003,Tuesday
CH,CH611,NA,B,3003,Wednesday
CH,CH621,NA,C,3003,Monday
CH,CH621,NA,C,3003,Tuesday
CH,CH621,NA,C,3003,Friday
CH,CH623,NA,D,3003,Monday
CH,CH623,NA,D,3003,Thursday
CH,CH623,NA,D,3003,Friday
CH,CH630,NA,E,3003,Wednesday
CH,CH630,NA,E,3003,Thursday
CH,CH630,NA,E,3003,Friday
CH,CH643,NA,C,4005,Monday
CH,CH643,NA,C,4005,Tuesday
CH,CH643,NA,C,4005,Friday
CL,CL625,NA,E1,4001,Tuesday
CL,CL625,NA,C1,4001,Thursday
CL,CL639,NA,C,1G1,Monday
CL,CL639,NA,C,1G1,Tuesday
CL,CL639,NA,C,1G1,Friday
CL,CL205,NA,B,4203,Monday
CL,CL205,NA,B,4203,Tuesday
CL,CL205,NA,B,4203,Wednesday
CL,CL204,NA,F,4203,Monday
CL,CL204,NA,F,4203,Friday
CL,CL204,NA,F,4203,Wednesday
CL,CL207,NA,D,4203,Monday
CL,CL207,NA,D,4203,Wednesday
CL,CL307,NA,A1,4203,Tuesday
CL,CL307,NA,A1,4203,Wednesday
CL,CL307,NA,A1,4203,Thursday
CL,CL308,NA,B1,4203,Monday
CL,CL308,NA,B1,4203,Tuesday
CL,CL308,NA,B1,4203,Wednesday
CL,CL314,NA,D1,4203,Thursday
CL,CL635,NA,F,4203,Monday
CL,CL635,NA,F,4203,Wednesday
CL,CL635,NA,F,4203,Friday
CL,CL252M,NA,F,4002,Monday
CL,CL252M,NA,F,4002,Wednesday
CL,CL252M,NA,F,4002,Friday
CL,CL352M,NA,G,4002,Monday
CL,CL352M,NA,G,4002,Wednesday
CL,CL352M,NA,G,4002,Friday
CL,CL622,NA,D1,4002,Monday
CL,CL622,NA,E1,4002,Wednesday
CL,CL622,NA,D1,4002,Thursday
CL,CL623,NA,C1,4002,Monday
CL,CL623,NA,C1,4002,Tuesday
CL,CL623,NA,C1,4002,Thursday
CL,CL634,NA,A1,4002,Tuesday
CL,CL634,NA,A1,4002,Wednesday
CL,CL634,NA,A1,4002,Thursday
CL,CL638,NA,B1,4002,Monday
CL,CL638,NA,B1,4002,Tuesday
CL,CL638,NA,B1,4002,Wednesday
CL,CL612,NA,A,4209,Monday
CL,CL612,NA,D,4209,Wednesday
CL,CL612,NA,B,4209,Friday
CL,CL401,NA,E,4209,Tuesday
CL,CL401,NA,E,4209,Wednesday
CL,CL401,NA,E,4209,Thursday
CL,CL401,NA,E,4209,Friday
CL,CL404,NA,D,4209,Monday
CL,CL404,NA,D,4209,Thursday
CL,CL404,NA,D,4209,Friday
CL,CL503,NA,A,4209,Tuesday
CL,CL503,NA,A,4209,Wednesday
CL,CL503,NA,A,4209,Thursday
CL,CL504,NA,B,4209,Monday
CL,CL504,NA,B,4209,Tuesday
CL,CL504,NA,B,4209,Wednesday
CL,CL614,NA,D1,4209,Monday
CL,CL614,NA,D1,4209,Thursday
CL,CL614,NA,C1,4209,Friday
CL,CL617,NA,C1,4209,Monday
CL,CL617,NA,C1,4209,Tuesday
CL,CL617,NA,E1,4209,Thursday
CL,CL618,NA,B1,4209,Monday
CL,CL618,NA,B1,4209,Tuesday
CL,CL618,NA,B1,4209,Wednesday
CL,CL619,NA,A1,4209,Tuesday
CL,CL619,NA,A1,4209,Wednesday
CL,CL619,NA,A1,4209,Thursday
CL,CL630,NA,F,4209,Monday
CL,CL630,NA,F,4209,Wednesday
CL,CL630,NA,F,4209,Friday
CL,CL642,NA,A,4203,Monday
CL,CL642,NA,D,4203,Wednesday
CL,CL642,NA,B,4203,Friday
CE,CE220,NA,B,4201,Monday
CE,CE206,NA,C,4201,Monday
CE,CE205,NA,D,4201,Monday
CE,CE307,NA,F,4201,Monday
CE,CE308,NA,D1,4201,Monday
CE,CE311,NA,A1,4201,Monday
CE,CE606,NA,B,3102,Monday
CE,CE505,NA,C,3102,Monday
CE,CE643,NA,D,3102,Monday
CE,CE623,NA,D1,3102,Monday
CE,CE607,NA,C1,3102,Monday
CE,CE564,NA,B1,3102,Monday
CE,CE652,NA,A1,3102,Monday
CE,CE652,NA,A1,3102,Monday
CE,CE525,NA,B,4208,Monday
CE,CE646,NA,C,4208,Monday
CE,CE510,NA,D,4208,Monday
CE,CE570,NA,F,4208,Monday
CE,CE595,NA,D1,4208,Monday
CE,CE664,NA,C1,4208,Monday
CE,CE628,NA,B1,4208,Monday
CE,CE612,NA,B,4205,Monday
CE,CE584,NA,C,4205,Monday
CE,CE583,NA,D,4205,Monday
CE,CE615,NA,F,4205,Monday
CE,CE555,NA,B,4211,Monday
CE,CE614,NA,C1,4211,Monday
CE,CE552,NA,C,4G3,Monday
CE,CE616,NA,C,4001,Monday
CE,CE201,NA,A,4201,Tuesday
CE,CE220,NA,B,4201,Tuesday
CE,CE206,NA,C,4201,Tuesday
CE,CE222,NA,H,4201,Tuesday
CE,CE308,NA,C1,4201,Tuesday
CE,CE309,NA,B1,4201,Tuesday
CE,CE304,NA,A1,4201,Tuesday
CE,CE311,NA,E1,4201,Tuesday
CE,CE504,NA,A,3102,Tuesday
CE,CE606,NA,B,3102,Tuesday
CE,CE505,NA,C,3102,Tuesday
CE,CE607,NA,C1,3102,Tuesday
CE,CE564,NA,B1,3102,Tuesday
CE,CE514,NA,A1,3102,Tuesday
CE,CE649,NA,E1,3102,Tuesday
CE,CE524,NA,A,4208,Tuesday
CE,CE525,NA,B,4208,Tuesday
CE,CE661,NA,C,4208,Tuesday
CE,CE661,NA,H,4208,Tuesday
CE,CE664,NA,C1,4208,Tuesday
CE,CE628,NA,B1,4208,Tuesday
CE,CE556,NA,A1,4208,Tuesday
CE,CE533,NA,A,4205,Tuesday
CE,CE612,NA,B,4205,Tuesday
CE,CE583,NA,C,4205,Tuesday
CE,CE570,NA,H,4205,Tuesday
CE,CE555,NA,B,4211,Tuesday
CE,CE646,NA,C,4211,Tuesday
CE,CE614,NA,C1,4211,Tuesday
CE,CE594,NA,A1,4211,Tuesday
CE,CE552,NA,C,4G3,Tuesday
CE,CE616,NA,C,4001,Tuesday
CE,CE648,NA,E,4201,Wednesday
CE,CE201,NA,A,4201,Wednesday
CE,CE220,NA,B,4201,Wednesday
CE,CE307,NA,F,4201,Wednesday
CE,CE311,NA,E1,4201,Wednesday
CE,CE309,NA,D1,4201,Wednesday
CE,CE608,NA,E,3102,Wednesday
CE,CE504,NA,A,3102,Wednesday
CE,CE606,NA,B,3102,Wednesday
CE,CE564,NA,B1,3102,Wednesday
CE,CE514,NA,A1,3102,Wednesday
CE,CE649,NA,E1,3102,Wednesday
CE,CE524,NA,A,4208,Wednesday
CE,CE525,NA,B,4208,Wednesday
CE,CE628,NA,B1,4208,Wednesday
CE,CE556,NA,A1,4208,Wednesday
CE,CE623,NA,E1,4208,Wednesday
CE,CE583,NA,E,4205,Wednesday
CE,CE533,NA,A,4205,Wednesday
CE,CE612,NA,B,4205,Wednesday
CE,CE570,NA,F,4205,Wednesday
CE,CE584,NA,A,4211,Wednesday
CE,CE304,NA,B,4211,Wednesday
CE,CE615,NA,F,4211,Wednesday
CE,CE594,NA,A1,4211,Wednesday
CE,CE205,NA,D,4201,Thursday
CE,CE648,NA,E,4201,Thursday
CE,CE201,NA,A,4201,Thursday
CE,CE222,NA,H,4201,Thursday
CE,CE304,NA,A1,4201,Thursday
CE,CE311,NA,E1,4201,Thursday
CE,CE309,NA,D1,4201,Thursday
CE,CE643,NA,D,3102,Thursday
CE,CE608,NA,E,3102,Thursday
CE,CE504,NA,A,3102,Thursday
CE,CE307,NA,H,3102,Thursday
CE,CE514,NA,A1,3102,Thursday
CE,CE649,NA,E1,3102,Thursday
CE,CE652,NA,C1,3102,Thursday
CE,CE510,NA,D,4208,Thursday
CE,CE524,NA,A,4208,Thursday
CE,CE661,NA,H,4208,Thursday
CE,CE556,NA,A1,4208,Thursday
CE,CE584,NA,E,4205,Thursday
CE,CE533,NA,A,4205,Thursday
CE,CE615,NA,H,4205,Thursday
CE,CE402,NA,H,4211,Thursday
CE,CE594,NA,A1,4211,Thursday
CE,CE222,NA,B,4201,Friday
CE,CE206,NA,C,4201,Friday
CE,CE205,NA,D,4201,Friday
CE,CE648,NA,E,4201,Friday
CE,CE309,NA,D1,4201,Friday
CE,CE308,NA,C1,4201,Friday
CE,CE505,NA,C,3102,Friday
CE,CE643,NA,D,3102,Friday
CE,CE608,NA,E,3102,Friday
CE,CE307,NA,F,3102,Friday
CE,CE652,NA,E1,3102,Friday
CE,CE623,NA,D1,3102,Friday
CE,CE607,NA,C1,3102,Friday
CE,CE661,NA,C,4208,Friday
CE,CE510,NA,D,4208,Friday
CE,CE524,NA,F,4208,Friday
CE,CE595,NA,D1,4208,Friday
CE,CE664,NA,C1,4208,Friday
CE,CE646,NA,C,4205,Friday
CE,CE533,NA,F,4205,Friday
CE,CE614,NA,C1,4211,Friday
CE,CE552,NA,C,4G3,Friday
CE,CE616,NA,C,4001,Friday
CRT,RT515,NA,D,1206,Monday
CRT,RT517,NA,D1,1206,Monday
CRT,RT514,NA,H,1206,Tuesday
CRT,RT514,NA,B1,1206,Tuesday
CRT,RT515,NA,B,1206,Wednesday
CRT,RT514,NA,H,1206,Thursday
CRT,RT517,NA,D1,1206,Thursday
CRT,RT515,NA,D,1206,Friday
EEE,EE230,NA,A,2002,Monday
EEE,EE525,NA,B,2002,Monday
EEE,EE664,NA,C,3202,Monday
